524099220,3,3
1721190162,0,1
-1952432306,0,2
190425739,2,0
-1397268762,1,1
69154797,4,4
314998699,2,0
-1482843909,3,0
1573121824,3,0
-1373124363,1,3
470978068,1,1
-1285362139,1,0
105244478,0,2
1219840152,3,3
-684111979,0,3
-1349626163,0,1
-1040938807,0,1
-1374300182,0,2
-1505114685,0,1
2114366099,0,2
-40515893,4,0
144513609,0,3
-1576084500,0,1
-1028151298,3,4
-2053401358,1,0
-803370328,0,1
-962866519,0,4
925741587,1,0
248674704,1,0
-899863903,0,1
1630789690,0,3
1609114835,1,0
1494896031,0,3
1154119896,1,0
2090856090,0,1
771578619,1,0
273071555,0,1
1286818005,0,3
-459359512,0,3
-1854865881,5,3
-767975651,0,1
-361979852,0,1
-1163261938,1,0
-585614087,3,0
-1278232797,3,3
703284862,3,0
-2077496224,0,1
113202691,0,1
1961799454,3,0
-1573525267,4,3
476958468,1,0
-1086113177,0,3
-217825722,0,1
-1512818298,0,1
1090064881,0,1
1630480465,0,3
-445949904,2,0
200610700,3,2
-27030814,1,0
1765716001,1,0
1152957861,1,0
2072817792,3,3
-554209983,0,4
-1443621876,3,0
1876353154,2,0
1507757208,3,0
-2005998552,0,1
1571612835,0,3
357384529,1,0
-1575134924,3,0
-743566387,4,4
-748374163,0,1
262108269,0,4
1576941998,0,1
-2006778169,0,1
548238259,1,0
-157468771,3,0
147592153,1,0
-1256117690,5,5
701218747,0,4
1273715225,2,2
1691056324,0,1
680034191,0,3
2062487184,4,4
-1407032209,1,0
-1424091887,4,0
1612797366,2,0
852774278,5,5
2103795633,0,4
758469386,0,1
-84591932,0,1
996480928,1,0
127937912,1,0
665351994,1,0
723281564,4,4
-2024075929,5,5
729124452,1,1
-1819581010,3,0
1700696638,1,0
2121415669,4,4
2031672262,0,2
1401445483,1,0
403050756,2,2
-1495703617,0,1
-74443475,0,3
1239709043,0,3
-1264926674,0,1
1973751805,0,3
1997587301,0,3
353872271,1,1
-1067987686,0,1
697957379,0,3
-1086651617,1,1
-81628410,0,1
479425139,0,1
302358176,4,4
-1198066460,1,1
-1712412948,1,0
2024945854,0,1
-1389667028,1,0
-294782139,1,0
-1726370893,2,0
752748061,0,1
436006815,0,1
619215370,4,4
-501148614,0,1
-827819614,0,1
1697300042,2,0
1190883325,0,1
-545715718,0,1
-1759045324,4,4
-1583955965,0,1
1509301545,4,4
1392954912,1,0
-689557052,1,0
1372071648,4,4
-358065840,2,0
-1505139022,5,5
-1834850699,4,4
-1475281516,3,0
1248718855,0,1
-575350416,1,0
255975132,0,2
-1452260122,0,1
-627177013,1,0
-366910917,3,0
-248739600,1,0
327030677,0,3
-1035635063,1,0
1020378928,3,3
1525079852,0,1
-787700332,1,0
-1024147756,0,3
484209371,1,0
1732917262,0,1
765713021,2,0
1227804104,0,3
1763271658,0,2
-2080309963,1,0
-1776273700,0,1
1016745412,0,2
-263832444,0,2
1444349593,1,0
923515706,1,0
1229011807,3,0
-1866577585,1,1
79882022,0,1
-2129567050,2,0
1232567010,3,0
-1582633364,0,1
-138150001,1,0
1714938011,1,1
1762828011,0,2
-430243775,3,4
425087523,1,1
-1259967446,1,1
414522686,2,1
259323606,2,0
1959035202,2,2
-1673598634,0,1
-692133668,3,4
1103204742,0,2
-116241061,1,1
-1387980253,4,4
1231455587,0,3
-1597132052,4,4
-96496902,3,0
-1423468106,3,3
-1342058336,1,0
-658415032,2,2
-930804588,0,1
-1284136185,1,0
1270806269,4,4
-1924509999,0,1
1706853214,0,2
1482613588,1,1
507924250,0,2
1085522609,0,1
-1346989041,0,1
-972645843,0,1
1321019291,3,0
512133000,0,1
-2039445379,0,1
974260256,2,1
-1461897289,1,0
1630465723,1,1
-690954023,4,0
-1127118466,0,1
1341054873,2,0
-852044991,0,2
-1678855858,3,3
945127233,0,1
-1654725084,0,1
-619141911,3,3
-1094577329,0,1
-643614182,3,3
1429171428,1,1
844911787,1,0
397668970,5,3
-1872529652,1,1
-2065528273,1,0
227416825,0,1
385181603,0,3
1983433569,4,3
-1839210998,0,1
467932706,0,5
346972826,0,1
1120775248,0,1
-1270532026,3,1
1447910492,0,1
544414138,0,1
1209919345,0,2
1698384263,2,0
-899346952,0,2
-2016618976,1,0
161812554,1,0
-237244781,1,0
-1550905659,2,0
-655143345,2,0
-190169547,0,2
-741397387,0,2
-194796123,1,0
1342112586,0,2
1348673542,0,1
-1392783216,1,0
-702846806,1,0
1628381229,2,0
956033523,5,0
-651666275,2,2
-761722675,2,1
-1129700273,2,0
-144916209,0,3
-1864536399,0,1
255711388,2,2
1581338202,1,0
1494706296,0,1
-1572610943,1,0
996087594,1,1
-679755592,1,1
2140929685,4,1
216322377,1,1
161749805,0,2
864295726,1,0
369023098,1,1
1921152663,0,1
609519032,2,0
-1750643456,1,0
-280622655,1,1
-555822037,1,0
1437853221,2,2
-1107939895,1,0
431616465,3,3
1026766432,0,1
312653596,0,1
465005490,1,0
