1356952707,0.0,1.907
319946573,0.0,1.0
5840570,0.0,1.0
1233138448,1.0,0.0
-466035944,0.0,1.0
588137226,0.0,1.0
-483427054,1.0,0.0
1426907870,1.0,0.0
1038931427,1.0,0.0
-1551187076,1.0,0.0
1605141188,1.0,0.0
-28712766,0.0,1.0
-1800375614,1.0,0.0
-1424073216,1.0,0.0
-1556521712,0.0,1.0
-383742128,2.778,0.823
-1660829666,0.0,3.712
753105614,1.54,0.846
-1416116364,1.0,0.0
1417421578,1.0,0.0
1756124971,1.178,2.322
-90979174,0.0,1.0
-44576618,0.0,1.937
-794004815,0.0,1.0
-343638583,1.0,0.0
1178491329,0.0,1.0
-1419440776,0.0,1.0
690287388,1.0,0.0
-1442100627,0.0,1.0
-311903525,1.0,0.0
-1004353821,1.0,0.0
-1151099203,1.311,0.0
-849447345,1.0,0.0
-1341798001,1.0,0.0
-318249398,1.559,2.519
1356952707,0.0,1.907
319946573,0.0,1.0
5840570,0.0,1.0
1233138448,1.0,0.0
-466035944,0.0,1.0
588137226,0.0,1.0
-483427054,1.0,0.0
1426907870,1.0,0.0
1038931427,1.0,0.0
-1551187076,2.096,0.0
1605141188,1.0,0.0
-28712766,0.0,1.0
-1800375614,1.0,0.0
-1424073216,1.0,0.0
-1556521712,0.0,1.0
-383742128,2.778,0.823
-1660829666,0.0,3.712
753105614,1.54,0.846
-1416116364,1.0,0.0
1417421578,1.0,0.0
1756124971,1.178,2.322
-90979174,0.0,1.0
-44576618,0.0,1.937
-794004815,0.0,1.0
-343638583,1.0,0.0
1178491329,0.0,1.0
-1419440776,0.0,1.0
690287388,1.0,0.0
-1442100627,0.0,3.659
-311903525,1.0,0.0
-1004353821,2.105,0.0
-1151099203,1.311,0.0
-849447345,2.285,0.0
-1341798001,2.357,0.0
-318249398,1.559,2.519
-1469878725,1.0,0.0
680762260,1.617,0.672
1730980045,0.0,1.412
1398304359,1.0,0.0
-1353194418,1.0,0.0
-136439561,1.0,0.0
-747702854,2.362,0.0
949400827,0.0,1.47
376232442,1.0,0.0
313664442,1.0,0.0
537730397,1.543,0.0
-854223366,0.0,1.841
-431325369,1.625,1.237
-2087696662,1.0,0.0
